image_path,split_original,horse_id,face_region,face_region_code,pain_score,pain_label,binary_pain_label,source_filename,source_file_id,source_sha256,width,height,mode,is_valid,corruption_error,exported_sha256
data/raw/train_raw/01708_641f084e-5ff_M1_C2__31_.jpg,train_raw,M1,mouth_nostrils,C,2,obviously_present,pain,M1_C2 (31).jpg,641f084e-5ffe-4190-bbbf-fdca3472d434,47b96d36730c2446e489c429941b5dcf7ffb87d6cdaa18987121694a9b715a05,162,148,RGB,True,,d0678cea1dda23f5c52e65f979343fcd8d8a70bca7c8c73deca525bcf4d5f432
data/raw/train_raw/01636_5fbb49e9-9f6_M1_C1__56_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (56).jpg,5fbb49e9-9f6d-4f0e-9a9a-3036751e051d,f3efadd87e8df739ea10ef38df8bdd061f981efbc97b18b9fdbe2c0e7c27de2b,138,127,RGB,True,,d090b43d3cd60a91ddc8c070c36396ba05ba848caee6b5ce796dea9ca1a9614c
data/raw/train_raw/01637_a6ea73ea-f85_M1_C1__57_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (57).jpg,a6ea73ea-f85a-4709-b1e0-d41cd62a10ad,f3efadd87e8df739ea10ef38df8bdd061f981efbc97b18b9fdbe2c0e7c27de2b,138,127,RGB,True,,d090b43d3cd60a91ddc8c070c36396ba05ba848caee6b5ce796dea9ca1a9614c
data/raw/train_raw/00624_1966d4ce-a86_M1_A1__60_.jpg,train_raw,M1,ears,A,1,moderately_present,pain,M1_A1 (60).jpg,1966d4ce-a860-4bff-ae81-faeac82c961f,4ed529361d2f38a0e56043025df3ae89eae31ea196c0d9b2684804702a65d172,213,253,RGB,True,,d0c1e23e542f99129f96b00fdcca2a0483c5fd6608ec64197cb3a51bb0f59753
data/raw/train_raw/00625_67def84a-382_M1_A1__61_.jpg,train_raw,M1,ears,A,1,moderately_present,pain,M1_A1 (61).jpg,67def84a-382e-4733-ad25-5c7db009176a,4ed529361d2f38a0e56043025df3ae89eae31ea196c0d9b2684804702a65d172,213,253,RGB,True,,d0c1e23e542f99129f96b00fdcca2a0483c5fd6608ec64197cb3a51bb0f59753
data/raw/train_raw/01682_99831640-f3d_M1_C1__98_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (98).jpg,99831640-f3d6-4d9a-bf38-5048e45c8a3f,125673b7fd51797472d46cc9b735ed0a62d0d26752bc430318b3149ecba71bcd,110,124,RGB,True,,d0e4016986df38bcfc6c528f6d87528a1d5ba77c22d4cb1836681a23d282cc77
data/raw/train_raw/01683_c1e05cf6-840_M1_C1__99_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (99).jpg,c1e05cf6-8402-435e-a661-c5095aecf3b2,125673b7fd51797472d46cc9b735ed0a62d0d26752bc430318b3149ecba71bcd,110,124,RGB,True,,d0e4016986df38bcfc6c528f6d87528a1d5ba77c22d4cb1836681a23d282cc77
data/raw/train_raw/02025_9550c788-b37_M2_A1__6_.jpg,train_raw,M2,ears,A,1,moderately_present,pain,M2_A1 (6).jpg,9550c788-b37f-4a8a-a145-ec46169faa07,467100227158f07f97e3a65f68b8c759cd7075165385d108f9972d6f40c06e86,97,279,RGB,True,,d0e7e4d6cda8f7db80bd88a8c61391136b415bedde1e19b2d405d54b726a2596
data/raw/train_raw/02026_ac3e194e-d47_M2_A1__7_.jpg,train_raw,M2,ears,A,1,moderately_present,pain,M2_A1 (7).jpg,ac3e194e-d47c-4eba-a2cf-a7f26bba08ce,467100227158f07f97e3a65f68b8c759cd7075165385d108f9972d6f40c06e86,97,279,RGB,True,,d0e7e4d6cda8f7db80bd88a8c61391136b415bedde1e19b2d405d54b726a2596
data/raw/train_raw/00329_24a6b1fd-846_M1_A0__396_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (396).jpg,24a6b1fd-8466-4ed7-947a-32a45cfc5c3e,0990064015dfa291d79ea4f42ca3751761f97db551eaa754006f6a16c80c8ec7,176,220,RGB,True,,d0fe52ff8f69b9809b4682c606704640ce15487bacbe88f4d8f2be50601c5c47
data/raw/train_raw/00330_1c19b132-7f5_M1_A0__397_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (397).jpg,1c19b132-7f5d-4697-9e04-82bfa129d246,0990064015dfa291d79ea4f42ca3751761f97db551eaa754006f6a16c80c8ec7,176,220,RGB,True,,d0fe52ff8f69b9809b4682c606704640ce15487bacbe88f4d8f2be50601c5c47
data/raw/train_raw/01597_11879965-eda_M1_C1__20_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (20).jpg,11879965-eda3-44b8-ae31-f79c34121dd2,deda13976edb78bff084495754f623f54bfbe69b04d01325f57aa637a9da7985,106,113,RGB,True,,d10c76f07271df508c7c2076e840331729768fac65b0b74f4dcaca8796c61f7f
data/raw/train_raw/01598_a73873b2-a7e_M1_C1__21_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (21).jpg,a73873b2-a7ea-4f87-8f64-922e8716f41d,deda13976edb78bff084495754f623f54bfbe69b04d01325f57aa637a9da7985,106,113,RGB,True,,d10c76f07271df508c7c2076e840331729768fac65b0b74f4dcaca8796c61f7f
data/raw/train_raw/00431_b44284c2-b2b_M1_A0__488_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (488).jpg,b44284c2-b2b2-4b61-b6c3-6fbd11333d00,ffb6d863e8e0656c80614670a0aef94c47972235016fec8cc20c800e917d7bfe,107,205,RGB,True,,d12fe347d1a3bcf5515dfa80f81992579978e489d720d3d0ee6076fde8e8f4e2
data/raw/train_raw/00432_caecf2df-22e_M1_A0__489_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (489).jpg,caecf2df-22e0-45ae-86ad-0fab4ab96909,ffb6d863e8e0656c80614670a0aef94c47972235016fec8cc20c800e917d7bfe,107,205,RGB,True,,d12fe347d1a3bcf5515dfa80f81992579978e489d720d3d0ee6076fde8e8f4e2
data/raw/train_raw/00630_cb08fcd6-1d9_M1_A1__66_.jpg,train_raw,M1,ears,A,1,moderately_present,pain,M1_A1 (66).jpg,cb08fcd6-1d9f-4f0b-9453-9c0208ab34b4,b48730efcc86ed196ce4e76c161e258fac70bf2bcd3c81075dca0f0d695d5903,100,249,RGB,True,,d1e1b0ef9037c4bebec48c2d55501970206a82a64f51f899e2c230a30f9541b4
data/raw/train_raw/00631_ca5ebbb3-53a_M1_A1__67_.jpg,train_raw,M1,ears,A,1,moderately_present,pain,M1_A1 (67).jpg,ca5ebbb3-53a1-4bdd-8844-5d02606eb0ac,b48730efcc86ed196ce4e76c161e258fac70bf2bcd3c81075dca0f0d695d5903,100,249,RGB,True,,d1e1b0ef9037c4bebec48c2d55501970206a82a64f51f899e2c230a30f9541b4
data/raw/train_raw/00468_b53b2af6-2fb_M1_A0__520_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (520).jpg,b53b2af6-2fb0-4ab7-93f4-bd5492d283f0,704f860babfb963ab44195a07b62726e9fc4616d25962d190ca2fa6c23b09dbe,211,203,RGB,True,,d1f3d5890456151b15a5e6f840cb341794ab136594e3ee1389fa4d07a2d9de71
data/raw/train_raw/00469_cdea349a-213_M1_A0__521_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (521).jpg,cdea349a-2132-4913-805b-510cc23a34ed,704f860babfb963ab44195a07b62726e9fc4616d25962d190ca2fa6c23b09dbe,211,203,RGB,True,,d1f3d5890456151b15a5e6f840cb341794ab136594e3ee1389fa4d07a2d9de71
data/raw/train_raw/00181_6cf85315-1e3_M1_A0__262_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (262).jpg,6cf85315-1e3b-42f6-9f3c-24d0d02b778a,1b83509406484e28f58770cbb1f4d86254a2b0d62e38fa5b12afb1c55db3a64f,151,209,RGB,True,,d240641c97c63c1bf0856e3f915b1437ce01b0ba7ce8882e23df71136de9237a
data/raw/train_raw/00182_fa60cfb0-904_M1_A0__263_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (263).jpg,fa60cfb0-904d-48f3-999c-7d46d40dd536,1b83509406484e28f58770cbb1f4d86254a2b0d62e38fa5b12afb1c55db3a64f,151,209,RGB,True,,d240641c97c63c1bf0856e3f915b1437ce01b0ba7ce8882e23df71136de9237a
data/raw/train_raw/02120_4b51975a-164_M2_B2__10_.jpg,train_raw,M2,eyes,B,2,obviously_present,pain,M2_B2 (10).jpg,4b51975a-1645-49d8-87a6-fb30dec4b911,9e6a1ef7d5a14244607b7177d0ffafb9f185394c21632f06873b3f6bc54c0e79,100,173,RGB,True,,d27ed1bfc2a365bf22c6be7ad45065d442b939c1696a99ba1c435c286ed1f694
data/raw/train_raw/02121_89b64646-f3b_M2_B2__11_.jpg,train_raw,M2,eyes,B,2,obviously_present,pain,M2_B2 (11).jpg,89b64646-f3bb-4b41-99ec-75aeb21b2d3a,9e6a1ef7d5a14244607b7177d0ffafb9f185394c21632f06873b3f6bc54c0e79,100,173,RGB,True,,d27ed1bfc2a365bf22c6be7ad45065d442b939c1696a99ba1c435c286ed1f694
data/raw/train_raw/00700_a359de7a-765_M1_A2__6_.jpg,train_raw,M1,ears,A,2,obviously_present,pain,M1_A2 (6).jpg,a359de7a-765b-497f-b045-2658722caeab,735e40eee1b38dd2814ec7fdaa2466ce095ec3c28ce1fb5c6b68372db82c07d6,156,241,RGB,True,,d28f82704a94db5a056d1917ec37cbfb75cf3974bd7c9eb71cc64a6b83d973d5
data/raw/train_raw/00701_b112f5e4-b68_M1_A2__7_.jpg,train_raw,M1,ears,A,2,obviously_present,pain,M1_A2 (7).jpg,b112f5e4-b682-4ae6-bcc7-f9d5add92e29,735e40eee1b38dd2814ec7fdaa2466ce095ec3c28ce1fb5c6b68372db82c07d6,156,241,RGB,True,,d28f82704a94db5a056d1917ec37cbfb75cf3974bd7c9eb71cc64a6b83d973d5
data/raw/train_raw/01839_fee714ed-d6b_M2_A0__196_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (196).jpg,fee714ed-d6b8-40be-9f08-a6f150a76445,2e73b33bac4d5fbba4ed225167c4f2bd849b0d4b2d0b45230dafacd4ad2ee755,199,184,RGB,True,,d2bce15c3b21625686b277038c0cc62779ed9211968ab311198364e075f80d2c
data/raw/train_raw/01840_984606fb-12c_M2_A0__197_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (197).jpg,984606fb-12ce-4198-8978-6baeca195b5f,2e73b33bac4d5fbba4ed225167c4f2bd849b0d4b2d0b45230dafacd4ad2ee755,199,184,RGB,True,,d2bce15c3b21625686b277038c0cc62779ed9211968ab311198364e075f80d2c
data/raw/train_raw/00023_29decac5-b95_M1_A0__12_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (12).jpg,29decac5-b951-4c8a-b9c9-434f23710c55,cd4fb5aa1c7ecd0d2ace71baa0f71e4df8b32f87028df84a560129eb4e17376f,181,156,RGB,True,,d31558bbb7fad7d1e30d991a663e21f94f9ed1865479f813f085b4c2ea2941e8
data/raw/train_raw/00034_5ac771ac-25b_M1_A0__13_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (13).jpg,5ac771ac-25b7-4885-988b-8312d44c3c57,cd4fb5aa1c7ecd0d2ace71baa0f71e4df8b32f87028df84a560129eb4e17376f,181,156,RGB,True,,d31558bbb7fad7d1e30d991a663e21f94f9ed1865479f813f085b4c2ea2941e8
data/raw/train_raw/01618_85e69961-661_M1_C1__4_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (4).jpg,85e69961-6610-40a8-8284-9c93608b0f99,8fc6c6533c171029ceade52a3caeefb2881b330cfeff9e4c06ab0cd3e30ef193,178,139,RGB,True,,d32f14d3173965a7b48c79a0fb11fdbb6443f1cf08a362be8821e23b01d11b40
data/raw/train_raw/01629_d3a94b83-88d_M1_C1__5_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (5).jpg,d3a94b83-88d8-4eec-8ab8-76de416c1b47,8fc6c6533c171029ceade52a3caeefb2881b330cfeff9e4c06ab0cd3e30ef193,178,139,RGB,True,,d32f14d3173965a7b48c79a0fb11fdbb6443f1cf08a362be8821e23b01d11b40
data/raw/train_raw/00163_1386dd9b-56c_M1_A0__246_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (246).jpg,1386dd9b-56c8-4bb2-8444-a4055edb02a2,6bced3e83d370ba9981c41054ed21ee25503a697854d1ea9f9402c60116baf79,145,166,RGB,True,,d343b67446f60359713088686f0259abe9908378e35cf65755a8b6c47cc85d78
data/raw/train_raw/00164_af93e93b-113_M1_A0__247_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (247).jpg,af93e93b-1133-48b5-8100-8966ec31c8c4,6bced3e83d370ba9981c41054ed21ee25503a697854d1ea9f9402c60116baf79,145,166,RGB,True,,d343b67446f60359713088686f0259abe9908378e35cf65755a8b6c47cc85d78
data/raw/train_raw/00754_f5633a18-c04_M1_B0__144_.jpg,train_raw,M1,eyes,B,0,not_present,no_pain,M1_B0 (144).jpg,f5633a18-c043-4daa-bdba-3ec0570b763d,bc2e26f427491880c9782e3ddca90fac0f7f50ba0658227c8520da0c4e4f06b1,96,126,RGB,True,,d368805efcb8214dfe37a2bfda470b3571367dfb6d514ee3fe09369f54b82867
data/raw/train_raw/00755_b63d4c98-5c5_M1_B0__145_.jpg,train_raw,M1,eyes,B,0,not_present,no_pain,M1_B0 (145).jpg,b63d4c98-5c5e-4b50-a54a-fbd1a2d8a9fa,bc2e26f427491880c9782e3ddca90fac0f7f50ba0658227c8520da0c4e4f06b1,96,126,RGB,True,,d368805efcb8214dfe37a2bfda470b3571367dfb6d514ee3fe09369f54b82867
data/raw/train_raw/00685_733741e1-8dc_M1_A2__38_.jpg,train_raw,M1,ears,A,2,obviously_present,pain,M1_A2 (38).jpg,733741e1-8dc5-40a3-803f-fce80dfc4714,b0a64b14235991c25f266009b22d1a83afbf0798d240c603133bbebf39e20e8d,108,216,RGB,True,,d3c9cfe8d97b0f3300a7575fcd31e494efd3cc8514aa8bccf1abb0eb8f62682c
data/raw/train_raw/00686_d3c41116-c69_M1_A2__39_.jpg,train_raw,M1,ears,A,2,obviously_present,pain,M1_A2 (39).jpg,d3c41116-c690-4926-a0d1-dc9761ddcdab,b0a64b14235991c25f266009b22d1a83afbf0798d240c603133bbebf39e20e8d,108,216,RGB,True,,d3c9cfe8d97b0f3300a7575fcd31e494efd3cc8514aa8bccf1abb0eb8f62682c
data/raw/train_raw/01176_f92c0a62-a19_M1_B2__54_.jpg,train_raw,M1,eyes,B,2,obviously_present,pain,M1_B2 (54).jpg,f92c0a62-a199-4873-9bf9-0de4149ce78e,f7fb4a6c28401067e106763428c91afa5ce0c1590fe9180556b62b1c84de3669,91,181,RGB,True,,d3ccbaf1905f6e7b42b50b45ff68db9158d086611c0702a11fb177f58df58f50
data/raw/train_raw/01177_b8703a60-268_M1_B2__55_.jpg,train_raw,M1,eyes,B,2,obviously_present,pain,M1_B2 (55).jpg,b8703a60-2685-4785-92f0-2e637a3c98c5,f7fb4a6c28401067e106763428c91afa5ce0c1590fe9180556b62b1c84de3669,91,181,RGB,True,,d3ccbaf1905f6e7b42b50b45ff68db9158d086611c0702a11fb177f58df58f50
data/raw/train_raw/00008_3104f0ea-3e9_M1_A0__106_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (106).jpg,3104f0ea-3e9a-4281-9483-0c8eff3b9ab0,f34cb002b8812100b1f20be4660cd8af70d437fa0d7360dd7f1d647cb64c17d6,181,238,RGB,True,,d42cd3f125c8f03ee9b769be27d46579801a48559a570071fdd29915b725fc4b
data/raw/train_raw/00009_9966389c-65a_M1_A0__107_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (107).jpg,9966389c-65a7-4020-81e2-9271b02c6904,f34cb002b8812100b1f20be4660cd8af70d437fa0d7360dd7f1d647cb64c17d6,181,238,RGB,True,,d42cd3f125c8f03ee9b769be27d46579801a48559a570071fdd29915b725fc4b
data/raw/train_raw/00356_0402632d-4a9_M1_A0__42_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (42).jpg,0402632d-4a97-4292-9c20-1e89099b601f,d6dfb33c1f63127ca37d80243cdd9ea70a9239c9a454768e70ca45c68ce2349e,223,230,RGB,True,,d463839da9eb9259d95260d11dca11693793d39908fa9bf25ca87ac28d19d7d4
data/raw/train_raw/00367_0eed1e52-b6a_M1_A0__43_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (43).jpg,0eed1e52-b6a8-4950-aa93-d6d6455b81cf,d6dfb33c1f63127ca37d80243cdd9ea70a9239c9a454768e70ca45c68ce2349e,223,230,RGB,True,,d463839da9eb9259d95260d11dca11693793d39908fa9bf25ca87ac28d19d7d4
data/raw/train_raw/00919_1f977dba-490_M1_B0__88_.jpg,train_raw,M1,eyes,B,0,not_present,no_pain,M1_B0 (88).jpg,1f977dba-4907-4275-9f48-c69d018f7373,17acd10e0d3d758c1b4006ef49527863f4d465c021441019c1cb711112c1667f,104,99,RGB,True,,d4943117c258f016ed4659dbf02c51e6484faf16e95fd729d7268bf1bc2e32c9
data/raw/train_raw/00920_7df665a3-e38_M1_B0__89_.jpg,train_raw,M1,eyes,B,0,not_present,no_pain,M1_B0 (89).jpg,7df665a3-e382-4ae7-8590-ed7f312186ff,17acd10e0d3d758c1b4006ef49527863f4d465c021441019c1cb711112c1667f,104,99,RGB,True,,d4943117c258f016ed4659dbf02c51e6484faf16e95fd729d7268bf1bc2e32c9
data/raw/train_raw/00947_7a242f0f-ab9_M1_B1__112_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (112).jpg,7a242f0f-ab90-4388-bbcc-e1815e50b6f2,bdd49cb4708defc003f708810eac888a80cba1e6ff5821ab19178e5e3d0baaa9,132,160,RGB,True,,d4e8c6c4e6769a96695f889c32bdb8af2e805095a46a569aed0027196a1b50c0
data/raw/train_raw/00948_a4a27a75-0d7_M1_B1__113_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (113).jpg,a4a27a75-0d7b-4bca-aedd-a000d19029e1,bdd49cb4708defc003f708810eac888a80cba1e6ff5821ab19178e5e3d0baaa9,132,160,RGB,True,,d4e8c6c4e6769a96695f889c32bdb8af2e805095a46a569aed0027196a1b50c0
data/raw/train_raw/00309_0fcb9f2b-0c2_M1_A0__378_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (378).jpg,0fcb9f2b-0c26-4d98-b666-b1a8c6ac8c05,9240f61b984b628eff490370fdcfe1b449819196cf3ad323bf4e34fcfe3835e9,191,271,RGB,True,,d4fe3922028859ad181d08f6d907f7caf080d90c6fba23ef083a03581530a4c5
data/raw/train_raw/00310_d72c71e1-bdd_M1_A0__379_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (379).jpg,d72c71e1-bdda-4dad-bc8c-8ef962035730,9240f61b984b628eff490370fdcfe1b449819196cf3ad323bf4e34fcfe3835e9,191,271,RGB,True,,d4fe3922028859ad181d08f6d907f7caf080d90c6fba23ef083a03581530a4c5
data/raw/train_raw/01614_ae78acea-b94_M1_C1__36_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (36).jpg,ae78acea-b948-407e-9d4a-56469f1c4f11,3c951a86f66bfaaa83a8306e0e753fb625a60730a6288fe4b1904374b2e2d763,117,120,RGB,True,,d520d83189730eab5195ab6d64048e61a926b31e0e15cf768b706e58ab13c020
data/raw/train_raw/01615_61223936-7d8_M1_C1__37_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (37).jpg,61223936-7d86-4b23-977d-d136d82bc799,3c951a86f66bfaaa83a8306e0e753fb625a60730a6288fe4b1904374b2e2d763,117,120,RGB,True,,d520d83189730eab5195ab6d64048e61a926b31e0e15cf768b706e58ab13c020
data/raw/train_raw/01101_9418e872-f8e_M1_B1__88_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (88).jpg,9418e872-f8e9-4f12-9083-b0a43699f9f6,3d4e24e08ed4257631c0caed0f093d2052c4da99944051fa8b1faa21667bf2ac,73,120,RGB,True,,d530e221273bd962690818212b09a83715981e2deaa266f395b5960c75de3c2c
data/raw/train_raw/01102_3f57f463-7a1_M1_B1__89_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (89).jpg,3f57f463-7a16-455e-aeb9-9969a98f284f,3d4e24e08ed4257631c0caed0f093d2052c4da99944051fa8b1faa21667bf2ac,73,120,RGB,True,,d530e221273bd962690818212b09a83715981e2deaa266f395b5960c75de3c2c
data/raw/train_raw/01793_0393a0bb-d27_M2_A0__154_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (154).jpg,0393a0bb-d274-4857-b0a4-7f43135f2d2f,e7585a5daafc08980c058caec04cf2625bbbf7395fa51c1d5fc56161add66233,163,339,RGB,True,,d5311ac6ca9be4c35845988e86b241f9b98cb530a790831ea3eab3fac73add0b
data/raw/train_raw/01794_d712f0e9-eb2_M2_A0__155_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (155).jpg,d712f0e9-eb27-4cff-b792-3316e775f056,e7585a5daafc08980c058caec04cf2625bbbf7395fa51c1d5fc56161add66233,163,339,RGB,True,,d5311ac6ca9be4c35845988e86b241f9b98cb530a790831ea3eab3fac73add0b
data/raw/train_raw/00953_d4904ccd-378_M1_B1__118_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (118).jpg,d4904ccd-3783-4b85-bb58-61476e5e0e8f,016087edeb7e00a873056c8669a1e587c205ed3abc4f1a1e5e34d34c91aa08a3,105,151,RGB,True,,d55c94211b79eb811459cfc13608a7cf0e9f7b7640388d8a2aa1ec7b7b916891
data/raw/train_raw/00954_d4bef809-3e1_M1_B1__119_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (119).jpg,d4bef809-3e1d-46ff-a658-095c66c9c37c,016087edeb7e00a873056c8669a1e587c205ed3abc4f1a1e5e34d34c91aa08a3,105,151,RGB,True,,d55c94211b79eb811459cfc13608a7cf0e9f7b7640388d8a2aa1ec7b7b916891
data/raw/train_raw/01663_ee8ee1f3-292_M1_C1__80_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (80).jpg,ee8ee1f3-292e-4d64-b78d-a68b5f8eaebb,82df6a7be68fbca8016edce1d6c004481e5f5aca67c461a6b17ac6fc6995b5d8,129,133,RGB,True,,d5abc9f61cbf7b288217e691606527df04a813777f52a555a873139a664eb9db
data/raw/train_raw/01664_9057d936-e89_M1_C1__81_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (81).jpg,9057d936-e891-47b1-8235-e24384718606,82df6a7be68fbca8016edce1d6c004481e5f5aca67c461a6b17ac6fc6995b5d8,129,133,RGB,True,,d5abc9f61cbf7b288217e691606527df04a813777f52a555a873139a664eb9db
data/raw/train_raw/01856_2f90cfdb-5cc_M2_A0__210_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (210).jpg,2f90cfdb-5ccf-486d-bdbd-08cef3d4e5dc,4a0a9d809094d269d3b731138fa347ef75ba16fee1a9c5e4f29b23fda538a92c,218,162,RGB,True,,d5bb217ec63fc5d92576137870a85f1c141d67695e8ca38994ad24a6f36443bf
data/raw/train_raw/01857_a78bff47-3a1_M2_A0__211_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (211).jpg,a78bff47-3a1c-4573-9e8a-378229a03d36,4a0a9d809094d269d3b731138fa347ef75ba16fee1a9c5e4f29b23fda538a92c,218,162,RGB,True,,d5bb217ec63fc5d92576137870a85f1c141d67695e8ca38994ad24a6f36443bf
data/raw/train_raw/00032_c4fc7925-cf9_M1_A0__128_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (128).jpg,c4fc7925-cf93-46b4-98bb-decbb3166f53,2490dc2daa6492f58834dcffaae7729e9f2f2cbf9e01f01838530c86ca4d6ccf,154,175,RGB,True,,d60b6fb751c65e4e95da980f4ff5fdf51ea1d6dc6818cfac7b42b33c774bacc6
data/raw/train_raw/00033_c9a52161-748_M1_A0__129_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (129).jpg,c9a52161-7482-4390-a4f0-23e721776f1d,2490dc2daa6492f58834dcffaae7729e9f2f2cbf9e01f01838530c86ca4d6ccf,154,175,RGB,True,,d60b6fb751c65e4e95da980f4ff5fdf51ea1d6dc6818cfac7b42b33c774bacc6
data/raw/train_raw/00728_7dee1562-492_M1_B0__120_.jpg,train_raw,M1,eyes,B,0,not_present,no_pain,M1_B0 (120).jpg,7dee1562-4925-48df-8187-46302b611f6c,40b4f0f34672b3a3bd7291fe64e10bb0c5f82872900979e3f97aa2c9eb9bebe5,119,187,RGB,True,,d651babdda413290caaef7b5670beae2a984b9b4399c5e3c88afc47ba94e5874
data/raw/train_raw/00729_2eda79f9-88c_M1_B0__121_.jpg,train_raw,M1,eyes,B,0,not_present,no_pain,M1_B0 (121).jpg,2eda79f9-88ce-43ed-9930-7928dbdfb3c1,40b4f0f34672b3a3bd7291fe64e10bb0c5f82872900979e3f97aa2c9eb9bebe5,119,187,RGB,True,,d651babdda413290caaef7b5670beae2a984b9b4399c5e3c88afc47ba94e5874
data/raw/train_raw/01071_a4551dce-349_M1_B1__60_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (60).jpg,a4551dce-3496-479d-9f0d-81a5c3f5f4c6,79915112c64a13427d3c79b31224f3e76a35acc1d9a65d7101275e37d5fd841e,100,114,RGB,True,,d67d10f3bd0b2e7f1c6b1963c1297e3efab6a2057038790cb2a822dedd9bce28
data/raw/train_raw/01072_537757f7-6c1_M1_B1__61_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (61).jpg,537757f7-6c15-48d4-bf83-146a1d57fba6,79915112c64a13427d3c79b31224f3e76a35acc1d9a65d7101275e37d5fd841e,100,114,RGB,True,,d67d10f3bd0b2e7f1c6b1963c1297e3efab6a2057038790cb2a822dedd9bce28
data/raw/train_raw/01965_443591a5-923_M2_A0__52_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (52).jpg,443591a5-9235-4bfa-a2c4-abfc72c8e9e8,0c90c7b6e9cccb8d42630ac8376b7b88f43d97895b12b148441f2305f39583ad,212,247,RGB,True,,d6e2c88dd732f2b656d506bfc2850d49d6b4d548ff592c838c7198df1c2fc0e8
data/raw/train_raw/01966_77749cdc-15a_M2_A0__53_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (53).jpg,77749cdc-15a2-470d-ab1d-d6d7061ba9a1,0c90c7b6e9cccb8d42630ac8376b7b88f43d97895b12b148441f2305f39583ad,212,247,RGB,True,,d6e2c88dd732f2b656d506bfc2850d49d6b4d548ff592c838c7198df1c2fc0e8
data/raw/train_raw/00712_7d656ca1-88d_M1_B0__106_.jpg,train_raw,M1,eyes,B,0,not_present,no_pain,M1_B0 (106).jpg,7d656ca1-88d0-4de0-985c-6eca9f933047,35eef098af91d6bc194fd62ffe8884a9541352477689ec86f09941fb2bfc81dd,90,136,RGB,True,,d72b582595ee71bf0ee962146fdbb5df521d1d400d0e0ddd0d0b617818c47367
