image_path,split,horse_id,face_region,face_region_code,pain_score,pain_label,binary_pain_label,source_filename,source_file_id,source_sha256,exported_sha256,perceptual_hash,width,height,mode
data/raw/train_raw/03568_f594e10c-9b2_M5_B2__112_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (112).jpg,f594e10c-9b21-40c8-b957-63f9be943ac8,9b5972423b1455cb609ae9ddccc79392c1678bf45cb4c7f13b699343bea2c569,5561a9782e9acbddb5ea7de64d63d43c16cd7b7e0c26888a78d09ac265cbdcd3,aa6a2aaaaaaea2cb,127,203,RGB
data/raw/train_raw/03569_99015cdc-7b0_M5_B2__113_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (113).jpg,99015cdc-7b0e-49ce-a718-e8927d84a3ec,14afe902b6972b9c4409b60032404209143b25f51817a3c73df45dfaad187f05,81f0abecce52034adefe9b1b9127ca3a862f169edb142403e10e72247799ac72,884a5abf25369bc9,103,178,RGB
data/raw/train_raw/03570_fe2362ba-bd0_M5_B2__114_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (114).jpg,fe2362ba-bd0b-4fb7-b61c-e94bc92d98c0,1bb46d018fccc668758a5209d518e28167297f41c0dc2df19cd96bbcc26df281,80e59a78432ac4d7301f66d13f1be4dbb62946b332446bd4d884d48558fd2184,aa2aaaaaaaa2abab,129,160,RGB
data/raw/train_raw/03571_f47009f2-4d9_M5_B2__115_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (115).jpg,f47009f2-4d94-45d1-bb21-f20d881578e3,b7a5a82744cdc141e20253d1291f199d16ec66e767777a10b293a3290212e724,531a912b929849f89244a1cc9301f7a8ed10f071dfd6388c2dec54c4c21b51d7,8a2aaaaaaaaeba8b,138,177,RGB
data/raw/train_raw/03572_0f7ff9a2-0f4_M5_B2__116_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (116).jpg,0f7ff9a2-0f49-4736-81e8-eb91d9758117,b7f89ea2fb0a73a1e4c0fd5bcdc08a7ddd70257a1087ace57c5e3d0eb7083312,1e399fa86acfb0f38216840eeec0f37dc47f63e15a86bc2ea37628393af005cf,aa2aaaaaada6ab89,138,176,RGB
data/raw/train_raw/03573_b71ac1e5-12d_M5_B2__117_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (117).jpg,b71ac1e5-12dc-4bcd-afe8-73fe30afca33,b32fa2250e7d291c74a974a945d317992e329cd4ac74ce84fe82c057c94cfc15,c6bdbb17d77eea4c2ad86d27da70f79c547e9f743be9a6f5ccc478cdde6f0d9e,aa6aaaaaaaa2abaa,126,147,RGB
data/raw/train_raw/03574_4592f46a-ba2_M5_B2__118_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (118).jpg,4592f46a-ba2b-4c1a-bb9e-75b5e6117455,79a318155e956085acd70e9c0abaef95e1d537652086d2c40eeadeedea0c8ecf,90992a066749fd776a128b59ed0eedfbacb1eaa607655a7a6ff7abb778cb9c6b,dd3ffef470a08c00,115,193,RGB
data/raw/train_raw/03575_9ed31d9c-2a2_M5_B2__119_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (119).jpg,9ed31d9c-2a24-4f71-8a77-5f3d8620489e,6549795c506d0e44c08850a5c4791a23d68723291d1d65f22a28e2509fa0fd34,6ae1fdab2ee9b125a998b16c2fb680fba3b0868874f89281e2d4ad20d3730dfd,8359125e6a6da6b3,105,112,RGB
data/raw/train_raw/03576_5f4b5ee6-157_M5_B2__12_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (12).jpg,5f4b5ee6-1571-4629-b6e2-81b406ea1a7c,aa308aac876565c40707ca093ce595d06cc99165d7c680f7be8a9f86cc113646,f7c792e5077698f367982a94ae076ac72ec48ca169522b1f2a9e841fe8ee0eea,aaaaaaaaa8ed3354,95,126,RGB
data/raw/train_raw/03577_236a2046-1f5_M5_B2__120_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (120).jpg,236a2046-1f5e-4255-9924-ed79205ae399,059c77b0feaeb7512cf5a717fa2144291a56968ff62427fb70a513be86c01b5b,5957499c6f4c360c5980b592ea3abd533e2a919c201ecc9f913435a7f5cba46d,fcfcfce0008d0376,115,148,RGB
data/raw/train_raw/03578_4ce146ab-282_M5_B2__121_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (121).jpg,4ce146ab-2821-402c-a60c-00ad1b9de443,50c1a249f288b990f36efb626508c9c32707dafe8dd7ccbd0e8719e1543f8fbb,ea34a875ed0062bc4829c23fe43b0c1ac0f5ba0c6d025d32c932aef6386869f7,dd3e66f6768c0821,109,172,RGB
data/raw/train_raw/03579_d7bf3eb5-4a7_M5_B2__122_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (122).jpg,d7bf3eb5-4a72-401d-8962-3ff95166ed13,5b32113a16bb36eae0de8983fdc743ca47f0cb4ba8627760fdd03f6eb1e0fe5b,43cc77b6ed9d94c8ff3753cf22ba767294f5f3e31d1d299536cee0ecfac12158,df3ff7f60e880004,112,170,RGB
data/raw/train_raw/03580_819bdb29-cf3_M5_B2__123_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (123).jpg,819bdb29-cf36-4468-8eb1-53581be0f629,9b877ff3777d67449280618618496b5b4a741e1d946f215bc90f07f6db678de2,6f6956211e69733c0e4bb4a5f5e8ee0f0303dba039677e71fea755a818874f82,8a6aaeac268bda36,115,148,RGB
data/raw/train_raw/03581_2e0ac2a8-229_M5_B2__124_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (124).jpg,2e0ac2a8-229d-4995-9ba6-f7a3b4b66b55,a16767dfc904072990473c0d68fbece04306096482db6fe8da4640156a646857,51b6a4631420e4c674a045f51a46f62cf8ceb86c96fb0d657d54a980e15f3521,aa2aaaae6d545359,92,160,RGB
data/raw/train_raw/03582_4b740b59-251_M5_B2__125_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (125).jpg,4b740b59-2515-428d-9aed-10af7696d485,80d14742de3e7d7a814616421e5c07446e8b3da0159aadd8af8092b45e1d82f1,31bce03d2768ba04955df5b8e04741a6e7c842de7ec75d3cafd14bc1190f3282,aa2aaa6555d29bac,95,180,RGB
data/raw/train_raw/03583_691b14e7-766_M5_B2__126_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (126).jpg,691b14e7-7663-47f3-82c6-97a3de362052,71268021c95d8ce3303b2c5b20a6ca0a8c042d6b0269c849e09e810351b49c8c,41eafa209afce938f1c5a9324d22eff3bb825cda8f10fc98d4e9c0cf165065d0,aaaaa9a565565359,104,175,RGB
data/raw/train_raw/03584_d136e088-7d1_M5_B2__127_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (127).jpg,d136e088-7d16-40c4-9861-ac377be31bc9,dedf85532811b1db8be6ab7baa0a780fd57f27a3d3bb4a6e15f28fe13acdaae6,ea1f19be712fcdd16b2c5ea9c39ea879390c609d5c31b4d986d32442ff5f052c,9ffffef89c840000,114,140,RGB
data/raw/train_raw/03585_e8f361c1-6e6_M5_B2__128_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (128).jpg,e8f361c1-6e62-4632-a784-1ca92803a221,6916fc4fb1fd3c3f72387dd9630e4cbcfccf1e7b85c2e16ccc3743730e444d9e,7f511795c64434c7a00fa4e4a30f55d8aa16d23d2fdd55b632037456e390efb6,9c34f4f8f8c8c0f8,128,177,RGB
data/raw/train_raw/03586_a1abb9ff-a33_M5_B2__129_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (129).jpg,a1abb9ff-a33c-473f-bbe3-74881c452a82,ebf68c4e6d3736ab72dd27bafae39ac381b58563d52366ffbaa8418cc8a1c443,eb81ea2f19d1fcd9d6e8877628e40a2687dbbb5650473c3252fe5dc680774bf6,debef6f8f8c48000,124,160,RGB
data/raw/train_raw/03587_bcd89665-53b_M5_B2__13_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (13).jpg,bcd89665-53be-4f45-8939-29c9d9185357,24e1a3f72f5a938367b74adb1075a767308917a42ee8e75ee0599c0093f03c19,402fe8ab29b3de3ad85a209a800054370878efb951a3eb482a2273f3803817e9,aaaaaaaac96517cc,94,127,RGB
data/raw/train_raw/03588_690bf93d-e35_M5_B2__130_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (130).jpg,690bf93d-e357-4d84-9f0f-b3cefd84d83a,167380d63b6544a4035de63f7d030fdef0de584686015647e4e15a55df472d23,d67a82719e232b7689581cd3f4b6b019d070f03c713b4a2a5ef68b842f05354b,dffffefc88801000,125,175,RGB
data/raw/train_raw/03589_3fbeedf6-d4f_M5_B2__131_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (131).jpg,3fbeedf6-d4f4-4ed4-b7a2-936b28bce41f,c89eedb45b469b2dbc421a7d7aec25357b6efad0eae4638ae3990135df8503aa,e56c2b61c1f7fdb68b8d5ab97ee5b44ff64e1c16c6f5f13c361e718fa99dad1c,fcfcfcf8f8c03000,128,168,RGB
data/raw/train_raw/03590_1a7fe67f-2b7_M5_B2__132_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (132).jpg,1a7fe67f-2b71-45d3-bb91-d8665fbd0e16,19472c9a5baf4fc03188d275b1a1099592cca07bd1a012e595caccdddaebe6f9,fff539074477c93b89e6df474ebeddc963bc3f01685c97d775d1b29e707f034b,8f4aaaa92452dbb5,112,143,RGB
data/raw/train_raw/03591_7a1b5a57-858_M5_B2__133_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (133).jpg,7a1b5a57-8587-4e11-af1d-a6e4e197440f,c02f5f7c65b2ef1e33f5e44157d6ee1dfd29a1794a595f555348b5f00a7d2553,0da5ae7317e0f078428159a5eaad0262c44e38652d8a49f294f06fb7744ba7df,aaaaa9a5a5b5b18c,115,140,RGB
data/raw/train_raw/03592_45ff1256-8b8_M5_B2__134_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (134).jpg,45ff1256-8b89-49c5-9b9b-28f9f8042791,f20c04e168c55ab6f07e9dbf1310464b777795606d9981179f634d150f97e916,6c400c73b50486b957288920567f87f12dd6bed50aa31fb95fe7eabb10fd0d66,aaaaabada5349199,126,170,RGB
data/raw/train_raw/03593_b71e0822-03f_M5_B2__135_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (135).jpg,b71e0822-03f6-4acc-b2db-7d654da8f133,aed541501548abc6c59f4943060e77c5305abec8f00d39560e1baf331b508784,9cb96a7dec18f17367379461a8103dd4604ee05f9b320f0bca5a8d5049087902,8aaaaaaaa4b3cd55,100,148,RGB
data/raw/train_raw/03594_1b6bd97a-386_M5_B2__136_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (136).jpg,1b6bd97a-3861-496d-ba6e-718578448ba8,9393f6f009545a8f3d6af7368c728cedc932cd77fcee6cfba548035e184fee76,909e9df5590ff0732c5efefdc3cb8f79932d60edb1174da08b0555f7db8db1bf,d0102fe77332cdcc,114,124,RGB
data/raw/train_raw/03595_3a0253a5-2b1_M5_B2__137_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (137).jpg,3a0253a5-2b17-4281-aff9-7ea07cd8a3e7,7569eca267dd252f6da86bc4cdfc3e0689dc2a31771f635ae1478e4ef8a37ecc,10be7ec1d4f74660eac25748d9824c40e68495fc09031ed90f6df254195dbe20,f0f0e0f0a1570f4f,142,146,RGB
data/raw/train_raw/03596_d9eeb8d9-e93_M5_B2__138_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (138).jpg,d9eeb8d9-e93e-441c-9e1f-b48f7b5c2123,55d4fa58edd5a88e4744a0affbeb3a18a3043bfcbd8ff20fa1cb6a253012b1c8,19c07247dc167bff37f652a9ed60851b5101d0d7aaa7d9804269cd687aef2d59,8a4a6aaaaea6abc9,132,177,RGB
data/raw/train_raw/03597_551defe0-bb3_M5_B2__139_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (139).jpg,551defe0-bb3c-46d4-9137-86d5186b08a5,6eec5de66ed3b958f8110da76c21850d0eec3b46c759a9f304901dbced61b220,6e8441df6823e96449c31ad4097836c6f668d602534b7c62c9557e545cfcc54e,dc1665f838e2c71c,119,182,RGB
data/raw/train_raw/03598_2139a009-c82_M5_B2__14_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (14).jpg,2139a009-c827-4a4b-ac91-14cca3fc92f5,becc190544da58aa0294c21ff23cd26d670086cfdf287a77b105bd4cb7401c2a,b25065fe669958c0ce0abf2650d47aad7ce7c1963c8701f065a4ee071afdb8b2,8c561ba935d9c966,84,156,RGB
data/raw/train_raw/03599_bd358cea-7aa_M5_B2__140_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (140).jpg,bd358cea-7aa8-4e04-ac82-145b9995c7a5,6982b3daff8250101271fcf0c9302cd5f1706c617f7589ba68a2e7a84e7a0550,69b3b918ac8c471669f69ac242df86d09c3458162120e738a2f54d07caf47bb0,bf7feff72a400000,112,174,RGB
data/raw/train_raw/03600_64fc48d2-c01_M5_B2__141_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (141).jpg,64fc48d2-c010-498c-9d9e-bd29bb5553b4,1ecf8802acf5592b0f428b643d8c2bbec857225165798098edc1a82ca347f242,da09396978accd36caee6b3133609cab86d82be1a9513d87cb2999e9c49a12e6,9eb6e0f8dec63880,115,133,RGB
data/raw/train_raw/03601_73f62308-072_M5_B2__142_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (142).jpg,73f62308-072b-4e8b-904b-b5c6987e3a47,79066e37822a53b8797e985124c30298b25dde91bfae05785d854894749dc807,339c5a3dd46508cf1083942009620260ef49d153a8333f527f7ac3bec03f7aa9,fcf8f8f0f0c0b023,130,176,RGB
data/raw/train_raw/03602_3b24b7b2-a56_M5_B2__143_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (143).jpg,3b24b7b2-a56c-49c9-a933-e4de6964155a,517fbb03faa6389bc0b3fbdf58a2ad9c65b557b88a3011b5ac42664c5b6d86ed,e07a4185d98201b47e1ad040896422dd49ce71797a54d36395fc15e30ada593f,dcfefcfcf8e00000,145,155,RGB
data/raw/train_raw/03603_ce6e1a4a-ac7_M5_B2__144_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (144).jpg,ce6e1a4a-ac71-4367-9129-1c2a28dba15b,0b60d8b96ea724d4a63d4bc874e03e576362472cf05726f493174cfea96f4391,faca5d1840bcb0b82ae9941a0d0f8a53623867def3f38c0b2d59c168f14d9f67,aaaaaba9a5155555,122,214,RGB
data/raw/train_raw/03604_f1f95c99-058_M5_B2__145_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (145).jpg,f1f95c99-0585-41df-818b-3950baa3e90a,dc9797d2c42d312b8e975f4a53f884c1df2426bc88f65dbaaf378ddea92e926d,5bbd58e65452786531ed58b96f1552c40141c382e9dd735c7874641a2edcf167,aaaaaaad55555549,108,190,RGB
data/raw/train_raw/03605_94ef8d2f-2fe_M5_B2__146_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (146).jpg,94ef8d2f-2fe8-4932-aa30-40f25d752cc9,c7657bb35515a06d0046fff3649c62b38e6695208dd46447c5e165cd9b559fe2,6070d2a281b84a992d24054fc284571fd78f9a6300aeaa6d51c2eae2a209b084,aaaaaaa9b5555551,123,170,RGB
data/raw/train_raw/03606_f2656a07-578_M5_B2__147_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (147).jpg,f2656a07-5785-4461-9108-6f4f2b8db728,7fddca3577d47a58e8d958212c0b121ab87ef74fb2afffbc5de6239100a2b7b4,122eb297a97d70ac97841046e69e25304c86866fb2c5abeb66bff6ffa5767d11,aaabad54560baca5,124,192,RGB
data/raw/train_raw/03607_e8a72030-574_M5_B2__148_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (148).jpg,e8a72030-5744-41e0-aafd-93ba5228fe3c,8151d9d96f1fcf829b0d15c840dd09d56bd528fae070396d84634c90c344fd5f,4e48fe69082ca9ea41869231ad27ce810a2560e747c0587355a7ee36cd8d71d5,fcfefef8f8c00000,121,147,RGB
data/raw/train_raw/03608_4e062024-e69_M5_B2__149_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (149).jpg,4e062024-e699-4751-a4fc-24f7f0725224,9051a373fcc297ead70bb2f4178d54bcbd9ce5852d322a38557a7d7436f26dd9,85384503b83e8ca0b262bb5f37965d8071bec036585c6bd9f3ea91c5726690b7,94bf7fc2f0c44c30,124,148,RGB
data/raw/train_raw/03609_c563b09d-cf0_M5_B2__15_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (15).jpg,c563b09d-cf0f-4b26-973a-48d3bcbc5159,9e85c6e12e59ec8e0921e7206347aefa9e1bfdffcc8a048c7ff1c4cf12e94049,9aba58299db2b3bb61fdf010c4d19b5ed178e1f6e78d572d1591131876785923,aaaaaaa3adc531cc,118,127,RGB
data/raw/train_raw/03610_613a1ccc-8fb_M5_B2__150_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (150).jpg,613a1ccc-8fbc-4766-aa13-b38a24028026,3f710ff0e63779e69ebf5f3554e4710261978d721367b9a24ce8d42ae1aa8b54,50b25444bf77b65512dda6e9f3a2efcb323195cb7870e5d17a2a02a9f0194ce1,8d4b4a6a6ce6b692,123,150,RGB
data/raw/train_raw/03611_44176629-08a_M5_B2__151_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (151).jpg,44176629-08a6-4f07-b907-30034c485ad9,1354c56a2ba6326a71a20a35c8c70b6701d0358f61c82ff03ecf8903dc3284ea,c7a1f7335ecf730b72300706104e57a37cf7685306a2210c18bf9dd0ffbd7a8d,8d434b4a6ce6b696,113,156,RGB
data/raw/train_raw/03612_77250042-ded_M5_B2__152_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (152).jpg,77250042-dede-46b5-a6b8-446329d217d8,cd91ba89a6404a418a2bf33c77cd2cfcf44f848672a5b0c855d8e051c994c895,49e595392062c4585b71fad37de3298070f702b2d46d3442c1eab9f5d0fdfc7d,8c4a6aaaaea2bb69,119,165,RGB
data/raw/train_raw/03613_eed5d5e4-7c1_M5_B2__16_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (16).jpg,eed5d5e4-7c1e-4930-a084-74410ba88d31,3832a2e6b270a4686173aae34f465f3ba2aa80764c41226143ebc8377a0bf023,fbd94a3f809eedce8f8606250213334cc779a8c1ac7108300affdb560f816649,98d0332793df249b,91,139,RGB
data/raw/train_raw/03614_cdefb399-2c8_M5_B2__17_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (17).jpg,cdefb399-2c8e-4cb4-86ae-0c3b26d8dc28,1457f5e80e146b5c1aac822966ae481a8f2daaa9872ed21b320d6b0b83f954e5,5e576ff20b68260ab5485b535cae029a430c039e28a8b6726bf56e71de79d054,aaaaaaa389a934dd,121,135,RGB
data/raw/train_raw/03615_21b30fc6-49f_M5_B2__18_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (18).jpg,21b30fc6-49f3-4549-88b0-cac9fc012019,561be2759e6c6d100b2be631ad511bf049a16d0a7d6c5057f3a39256d75b602d,02cb83a8537c3948bccc2b798bd7d0ec321764ad32752254476d754c5ba6a609,876fcb2130cccd33,82,106,RGB
data/raw/train_raw/03616_4e79f78f-d2b_M5_B2__19_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (19).jpg,4e79f78f-d2b9-4b37-be8c-c254f28eb953,6c21373c89ea241607a149bc823ca09bdbd8f03268ff11ce9feb9955f2c24a60,a92fad7a0e3b348b86db2ebc227f63f686fd7fa0dd30a88471b5abf176130373,89ea7624a69b6e26,119,119,RGB
data/raw/train_raw/03617_69da06be-c5b_M5_B2__2_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (2).jpg,69da06be-c5bc-4861-81c4-6ff8e8ba5dc1,8a080dd251f032fd3f03ee1aae74f0fec9f27ca7ca74d6f7d8f70c71bba9e7ba,5d1db8938c44668da0c74ffcd191288a7e170088069a7384216992be9c286e00,8a6a3aaaa38bea33,106,142,RGB
data/raw/train_raw/03618_e1f5f055-924_M5_B2__20_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (20).jpg,e1f5f055-924e-4520-bb69-16edeaa360ea,bef252be6cd21108c550f96b83d8509a34cd102f371a39f64875b0b50053b515,0dfeb8d63ddc2666c298d023782b936357ad61210105dd13267d9057627e25cc,952de9726688d366,97,157,RGB
data/raw/train_raw/03619_3245a3f1-315_M5_B2__21_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (21).jpg,3245a3f1-315a-4d36-9279-07d3123e6700,e9a4ca8d969ca43d3c687ad3d515157f5e16b0552d7a5b891fc4aa48e8e718de,5fd9615cea369e97fca8715754bf17f4a37eb46263b1b5c0112df180391b6c9f,856cba2c2e9e8a6e,98,111,RGB
data/raw/train_raw/03620_8d53e1e6-058_M5_B2__22_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (22).jpg,8d53e1e6-0583-4135-961f-6da5ac679840,180750ac1bacfdf0aa8e3bb21b17bbb954055f935e9621d8a11f7614f73e346d,cebb1b44f28788806e41c2a01b7811624908aee16e66b1ada1d18e92a7cc34de,ca6a2aaeb3aa8ea2,88,104,RGB
data/raw/train_raw/03621_03a5eac5-7eb_M5_B2__23_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (23).jpg,03a5eac5-7eb8-437d-8326-6f0bc7d4f086,34d83c3330d6cbf1df548850896975e3bb792a4a7dfa5351eba99aa629b6fc6e,b76279f75abb17a996b9c09979e106e837e2d0eaa95b6566a7570dee876af781,8a6aaaaaaaaaaeaa,95,113,RGB
data/raw/train_raw/03622_19ae1a7b-982_M5_B2__24_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (24).jpg,19ae1a7b-9826-4e8a-9e33-206fea97604b,9e0ceb1d708f6c3541b84748d2f5be73b75b987672e3c14ecbf81d46d4ab9d40,c7bc08a15985a041d76f5d300be808656b8cae1bf71ee90ce24e77b330c16a53,aaaaaaaab3555513,95,128,RGB
data/raw/train_raw/03623_c2de9a87-3b7_M5_B2__25_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (25).jpg,c2de9a87-3b77-4764-b28e-83e0ce078429,2e566884609db770e0cafc2e881fa111a2a29cd0823d0158978e44cb948e130e,15ebcfa1f8343506d5828228d0875e70b2554585be80438cd78a3575bea66ce3,aaaaaaaaa2a3cd55,98,124,RGB
data/raw/train_raw/03624_de0a6436-997_M5_B2__26_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (26).jpg,de0a6436-9976-4596-b9ff-7a56706a61a7,b9fd1105316f0075edac03040282d62d56c84854148f9c5fd3bd31f170cbdbb2,43190391a670799abaffb86e66ab2b35117fc4f764520dccf8003ebdf92ebe0f,aaaaaaaaaba98d45,111,124,RGB
data/raw/train_raw/03625_f689ac79-3db_M5_B2__27_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (27).jpg,f689ac79-3db0-4938-9dfc-bfba3054db50,a56a2937b5f9c017ae7396b2bb87c834ac46e1a80c218866b217e38492efba3e,9dcc2d95f36c194e4ff94e61bbd5431bd18bedacc4aab485c60bb20ad47b8474,8a6a2aaaaaaabaab,106,128,RGB
data/raw/train_raw/03626_c69919d1-c18_M5_B2__28_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (28).jpg,c69919d1-c181-4283-be91-5cb5168a0328,cb7ef8881a26ba6c72c80523c946e2b97b442852324f223f5d039228083f6f16,84d881ae132fb09ff4e8e70061a6bb81a429e1060c59270d95650e002483e0d7,aaaaaaaaaaaba925,103,124,RGB
data/raw/train_raw/03627_c6dd90f8-9a4_M5_B2__29_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (29).jpg,c6dd90f8-9a40-4e83-8c86-09246bcc251d,8229509d9c029e5f4a7182c61731718ca36ef10c0bc21fa573e8708fd7391084,408e051c61d85698584bcdbe5a5e9ad1a6c663d7247d01fd80724ae1f64d1bfa,8e6a2aaab2aaaaae,84,124,RGB
data/raw/train_raw/03628_e9cebae5-f78_M5_B2__3_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (3).jpg,e9cebae5-f786-4560-a5c1-e1d6a1ccaa96,5567f3e7542842683a13bc487ba28a0d1e79823725f6073b6f78d30e9fbf6e59,005406ceb13616f571c35709409a07d39f2ca1c916f8a46738385587796aed33,aa2aaaaaaa8b36bc,107,152,RGB
data/raw/train_raw/03629_6b412908-b98_M5_B2__30_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (30).jpg,6b412908-b98f-4d78-855f-22fb58daf626,c531b206c3f74f175887e734de6d1750eb9d4abc401e781c4075ca820283d823,2eca1e40f4ccbc8327fa83a24df25657bb542923c847b51847711a264b085ef7,8aaaaaaaaba8ada9,89,100,RGB
data/raw/train_raw/03630_ff7cc66a-ae4_M5_B2__31_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (31).jpg,ff7cc66a-ae46-4db3-b128-58164645a230,cd3f53eb31b322a771a919ec49a6bd2b1d92a9e1947f8e1da600eca2f646bc40,d247d4c9e4d889e05d355dd32a13517af6d92746758849fef80866d5f04e2e60,fefefefcf0008000,90,139,RGB
data/raw/train_raw/03631_dcd18785-761_M5_B2__32_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (32).jpg,dcd18785-7614-4d36-843a-7e8d88572251,e83cd50a317d05e69e4180f5e6dca78f8f394880ee9feed1b97b553db89826cf,d74acc37e880bdd17d5c5702d9437da8eee862bf62237f3ff68863dc9fd2ae27,fffffffa42000000,114,180,RGB
data/raw/train_raw/03632_d3455a13-ba8_M5_B2__33_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (33).jpg,d3455a13-ba8a-43fb-9fda-ee439c413a49,1b40d606209ea12a99b588ef73a75cb3b925444fc3fb7caf821df90a93f9d4de,8a6d06f6e636e49c40623cd3ae1f3efaa145a4a02564770e5a472398c83424ed,9d376bf923c68830,103,187,RGB
data/raw/train_raw/03633_ac076ac2-e95_M5_B2__34_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (34).jpg,ac076ac2-e957-4449-a82d-5f172e43bb14,5ba91509d2d78df19a45f4cbaff1333247f73ee359f8f1beb6da10f9280611e4,748d29bfac872f8cea69a13b85e13ab33591c186e01bebc3acde899dea118ba8,bfbfeff52a000041,101,178,RGB
data/raw/train_raw/03634_a1b5e0c1-5b9_M5_B2__35_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (35).jpg,a1b5e0c1-5b95-4c27-9c27-8a850147b221,c346846e01ada2e91b9aed3032db8fd9f45512dce1adcbddf0a0e3f57e7475e4,9d55ce52657d2dd6d04089975099c0dc4c17a743fb028cfad5b82021e0eee10b,df3feffb1b800000,127,180,RGB
data/raw/train_raw/03635_aabb186b-6fb_M5_B2__36_.jpg,train,M5,eyes,B,2,obviously_present,pain,M5_B2 (36).jpg,aabb186b-6fbe-4626-b008-df60c1d87d28,9a1f08ef58c87929eb5ddc121de722720112cb1055e5751260fe8027ba374945,d6c0221fb79503d699106aef913b890bd613f9d76f734ff467119cef89062988,bf3ffff4e4880000,105,207,RGB
